"","crime_type","service","date","latitude","longitude","outcome_status_category","outcome_status_date","year","month","borough","census_code"
"6413","bicycle-theft","Force",2016-09-01,51.490967,-0.200005,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6414","bicycle-theft","Force",2016-09-01,51.503763,-0.218794,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6415","bicycle-theft","Force",2016-09-01,51.462606,-0.189546,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6416","bicycle-theft","Force",2016-09-01,51.47684,-0.191805,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6417","bicycle-theft","Force",2016-09-01,51.468372,-0.210785,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6418","bicycle-theft","Force",2016-09-01,51.493908,-0.236105,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6419","bicycle-theft","Force",2016-09-01,51.47246,-0.209949,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6420","bicycle-theft","Force",2016-09-01,51.494645,-0.231308,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6421","bicycle-theft","Force",2016-09-01,51.486475,-0.208492,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6422","bicycle-theft","Force",2016-09-01,51.490054,-0.216174,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6423","bicycle-theft","Force",2016-09-01,51.501548,-0.189862,"Investigation complete; no suspect identified","2016-10",2016,"September","Kensington and Chelsea","E09000020"
"6424","bicycle-theft","Force",2016-09-01,51.493908,-0.236105,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6425","bicycle-theft","Force",2016-09-01,51.462606,-0.189546,"Investigation complete; no suspect identified","2016-10",2016,"September","Wandsworth","E09000032"
"6426","bicycle-theft","Force",2016-09-01,51.504246,-0.219236,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6427","bicycle-theft","Force",2016-09-01,51.48854,-0.202952,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6428","bicycle-theft","Force",2016-09-01,51.49832,-0.215678,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6429","bicycle-theft","Force",2016-09-01,51.49461,-0.206546,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6430","bicycle-theft","Force",2016-09-01,51.502989,-0.226461,"Investigation complete; no suspect identified","2016-11",2016,"September","Hammersmith and Fulham","E09000013"
"6431","bicycle-theft","Force",2016-09-01,51.492092,-0.191303,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6432","bicycle-theft","Force",2016-09-01,51.479445,-0.195735,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6433","bicycle-theft","Force",2016-09-01,51.483745,-0.208729,"Investigation complete; no suspect identified","2016-11",2016,"September","Hammersmith and Fulham","E09000013"
"6434","bicycle-theft","Force",2016-09-01,51.490405,-0.21325,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6435","bicycle-theft","Force",2016-09-01,51.467992,-0.211765,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6436","bicycle-theft","Force",2016-09-01,51.49461,-0.206546,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6437","bicycle-theft","Force",2016-09-01,51.495923,-0.209491,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6438","bicycle-theft","Force",2016-09-01,51.461272,-0.216936,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"6439","bicycle-theft","Force",2016-09-01,51.466742,-0.222424,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6440","bicycle-theft","Force",2016-09-01,51.460424,-0.188006,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"6441","bicycle-theft","Force",2016-09-01,51.491776,-0.233666,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6442","bicycle-theft","Force",2016-09-01,51.482565,-0.22335,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6443","bicycle-theft","Force",2016-09-01,51.491449,-0.217992,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6444","bicycle-theft","Force",2016-09-01,51.469257,-0.222269,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6445","bicycle-theft","Force",2016-09-01,51.50935,-0.196023,"Investigation complete; no suspect identified","2016-10",2016,"September","Kensington and Chelsea","E09000020"
"6446","bicycle-theft","Force",2016-09-01,51.484937,-0.203195,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6447","bicycle-theft","Force",2016-09-01,51.469257,-0.222269,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6448","bicycle-theft","Force",2016-09-01,51.503763,-0.218794,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6449","bicycle-theft","Force",2016-09-01,51.487199,-0.205871,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6450","bicycle-theft","Force",2016-09-01,51.505218,-0.221072,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6451","bicycle-theft","Force",2016-09-01,51.50928,-0.232183,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6452","bicycle-theft","Force",2016-09-01,51.461004,-0.186572,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"6453","bicycle-theft","Force",2016-09-01,51.460952,-0.216603,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6454","bicycle-theft","Force",2016-09-01,51.493586,-0.226091,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6455","bicycle-theft","Force",2016-09-01,51.477324,-0.216354,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6456","bicycle-theft","Force",2016-09-01,51.491764,-0.213284,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6457","bicycle-theft","Force",2016-09-01,51.491798,-0.193202,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6458","bicycle-theft","Force",2016-09-01,51.483192,-0.200801,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6459","bicycle-theft","Force",2016-09-01,51.505024,-0.216569,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6460","bicycle-theft","Force",2016-09-01,51.500506,-0.215766,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6461","bicycle-theft","Force",2016-09-01,51.499023,-0.209902,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6462","bicycle-theft","Force",2016-09-01,51.485358,-0.211921,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6463","bicycle-theft","Force",2016-09-01,51.480549,-0.194424,"Investigation complete; no suspect identified","2016-11",2016,"September","Hammersmith and Fulham","E09000013"
"6464","bicycle-theft","Force",2016-09-01,51.498313,-0.206962,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6465","bicycle-theft","Force",2016-09-01,51.50127,-0.237708,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6466","bicycle-theft","Force",2016-09-01,51.488365,-0.20862,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6467","bicycle-theft","Force",2016-09-01,51.480437,-0.210572,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6468","bicycle-theft","Force",2016-09-01,51.487045,-0.219935,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6469","bicycle-theft","Force",2016-09-01,51.469853,-0.186582,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6470","bicycle-theft","Force",2016-09-01,51.489982,-0.206742,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6471","bicycle-theft","Force",2016-09-01,51.491998,-0.228155,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6472","bicycle-theft","Force",2016-09-01,51.480204,-0.20652,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6473","bicycle-theft","Force",2016-09-01,51.509528,-0.197688,"Investigation complete; no suspect identified","2016-09",2016,"September","Kensington and Chelsea","E09000020"
"6474","bicycle-theft","Force",2016-09-01,51.476302,-0.197774,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6475","bicycle-theft","Force",2016-09-01,51.489094,-0.206892,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6476","bicycle-theft","Force",2016-09-01,51.483298,-0.202424,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6477","bicycle-theft","Force",2016-09-01,51.472559,-0.196467,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6478","bicycle-theft","Force",2016-09-01,51.485358,-0.211921,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6479","bicycle-theft","Force",2016-09-01,51.506619,-0.233438,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6480","bicycle-theft","Force",2016-09-01,51.492184,-0.216653,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6481","bicycle-theft","Force",2016-09-01,51.496034,-0.20793,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6482","bicycle-theft","Force",2016-09-01,51.501276,-0.23814,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6483","bicycle-theft","Force",2016-09-01,51.484455,-0.209868,"Investigation complete; no suspect identified","2016-10",2016,"September","Hammersmith and Fulham","E09000013"
"6484","bicycle-theft","Force",2016-09-01,51.497044,-0.234198,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6485","bicycle-theft","Force",2016-09-01,51.488796,-0.195654,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6486","bicycle-theft","Force",2016-09-01,51.478171,-0.202942,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6487","bicycle-theft","Force",2016-09-01,51.490054,-0.216174,"Investigation complete; no suspect identified","2016-11",2016,"September","Hammersmith and Fulham","E09000013"
"6488","bicycle-theft","Force",2016-09-01,51.50869,-0.194652,"Investigation complete; no suspect identified","2016-10",2016,"September","Kensington and Chelsea","E09000020"
"6489","bicycle-theft","Force",2016-09-01,51.489116,-0.208288,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6490","bicycle-theft","Force",2016-09-01,51.494752,-0.192926,"Investigation complete; no suspect identified","2016-10",2016,"September","Kensington and Chelsea","E09000020"
"6491","bicycle-theft","Force",2016-09-01,51.491071,-0.22508,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6492","bicycle-theft","Force",2016-09-01,51.489094,-0.206892,"Investigation complete; no suspect identified","2016-11",2016,"September","Hammersmith and Fulham","E09000013"
"6493","bicycle-theft","Force",2016-09-01,51.46286,-0.185621,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6494","bicycle-theft","Force",2016-09-01,51.485181,-0.210934,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6495","bicycle-theft","Force",2016-09-01,51.488796,-0.195654,"Status update unavailable","2017-01",2016,"September","Kensington and Chelsea","E09000020"
"6496","bicycle-theft","Force",2016-09-01,51.480204,-0.20652,"Status update unavailable","2017-01",2016,"September","Hammersmith and Fulham","E09000013"
"6497","bicycle-theft","Force",2016-09-01,51.462606,-0.189546,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"6498","bicycle-theft","Force",2016-09-01,51.490405,-0.21325,"Investigation complete; no suspect identified","2016-09",2016,"September","Hammersmith and Fulham","E09000013"
"6499","bicycle-theft","Force",2016-10-01,51.505562,-0.225367,"Investigation complete; no suspect identified","2016-10",2016,"October","Hammersmith and Fulham","E09000013"
"6500","bicycle-theft","Force",2016-10-01,51.493364,-0.22512,"Investigation complete; no suspect identified","2016-10",2016,"October","Hammersmith and Fulham","E09000013"
"6501","bicycle-theft","Force",2016-10-01,51.478644,-0.215049,"Status update unavailable","2017-02",2016,"October","Hammersmith and Fulham","E09000013"
"6502","bicycle-theft","Force",2016-10-01,51.496975,-0.193069,"Investigation complete; no suspect identified","2016-10",2016,"October","Kensington and Chelsea","E09000020"
"6503","bicycle-theft","Force",2016-10-01,51.502369,-0.220016,"Investigation complete; no suspect identified","2016-10",2016,"October","Hammersmith and Fulham","E09000013"
"6504","bicycle-theft","Force",2016-10-01,51.466672,-0.231497,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"6505","bicycle-theft","Force",2016-10-01,51.473483,-0.182924,"Status update unavailable","2017-02",2016,"October","Hammersmith and Fulham","E09000013"
